customer_id,sim_number,mobile_number,network_type,sim_type,activation_date,status
CUST01103,89483338931771379498,9571205749,4G,Prepaid,2023-07-23,Suspended
CUST01104,89634223848608912716,9860682897,4G,Prepaid,2023-01-23,Active
CUST01105,89048743918370672554,9245645310,4G,Postpaid,2023-10-14,Suspended
CUST01106,89100129815802998042,9907009608,5G,Postpaid,2025-07-23,Inactive
CUST01107,89281827624340458344,9435934571,5G,Prepaid,2024-01-12,Active
CUST01108,89278956753859191280,9633606101,4G,Postpaid,2024-09-10,Active
CUST01109,89034746492903505973,9123036726,5G,Prepaid,2024-05-13,Active
CUST01110,89216215975903302423,9081690350,4G,Prepaid,2021-09-21,Suspended
CUST01111,89992748710485606466,9062895804,5G,Prepaid,2023-11-03,Active
CUST01112,89881912622045245324,9511688392,5G,Postpaid,2023-06-20,Active
CUST01113,89908656574331906901,9367858733,5G,Prepaid,2026-01-02,Inactive
CUST01114,89380611847107054230,9766829300,4G,Postpaid,2024-09-19,Suspended
CUST01115,89432753171715371487,9038774643,5G,Prepaid,2022-07-10,Inactive
CUST01116,89065510865471539952,9825704455,5G,Postpaid,2023-10-30,Suspended
CUST01117,89331661741499246471,9358874210,4G,Prepaid,2025-01-25,Active
CUST01118,89336620179180919335,9054794898,4G,Postpaid,2026-05-16,Suspended
CUST01119,89976274821883043178,9860807539,5G,Prepaid,2024-03-24,Active
CUST01120,89661268113767317933,9760042709,5G,Postpaid,2026-04-13,Active
CUST01121,89375476859014845216,9489433805,5G,Prepaid,2024-03-08,Active
CUST01122,89232687862206141316,9471678047,5G,Prepaid,2024-01-04,Active
CUST01123,89069171106304079638,9445292582,5G,Prepaid,2024-02-08,Suspended
CUST01124,89983334187504357140,9808745921,4G,Postpaid,2024-09-12,Active
CUST01125,89107304146929924401,9058768694,5G,Postpaid,2025-12-28,Inactive
CUST01126,89122486409394251743,9416571417,4G,Prepaid,2026-01-26,Inactive
CUST01127,89763455738742175005,9105663262,5G,Postpaid,2022-05-12,Inactive
CUST01128,89724980639379645641,9025786535,4G,Prepaid,2024-05-06,Active
CUST01129,89389970988703448371,9673603211,4G,Postpaid,2023-06-20,Suspended
CUST01130,89594132730933611479,9861547998,5G,Postpaid,2023-10-08,Suspended
CUST01131,89559408418107001312,9185199683,5G,Prepaid,2026-06-27,Inactive
CUST01132,89344312115686838590,9628908237,4G,Postpaid,2022-11-04,Suspended
CUST01133,89160636077734822146,9960233980,5G,Prepaid,2025-11-30,Inactive
CUST01134,89544408485778263531,9327224375,5G,Prepaid,2026-03-23,Suspended
CUST01135,89407356065972888597,9259697185,4G,Postpaid,2024-02-22,Suspended
CUST01136,89345482721252770039,9777163159,4G,Prepaid,2025-02-14,Active
CUST01137,89622535303545794942,9627861189,5G,Prepaid,2023-12-10,Active
CUST01138,89588722654086084925,9344026083,4G,Postpaid,2023-12-28,Suspended
CUST01139,89980623848313216082,9354085842,5G,Postpaid,2025-10-20,Suspended
CUST01140,89681351906930778905,9549287675,5G,Prepaid,2022-09-11,Active
CUST01141,89270881796419208514,9386688145,4G,Postpaid,2023-04-12,Active
CUST01142,89150283571001787227,9413373326,4G,Postpaid,2024-07-18,Active
CUST01143,89519977473791492027,9194448902,4G,Prepaid,2023-07-05,Active
CUST01144,89923946308386142900,9735991921,4G,Postpaid,2025-04-05,Inactive
CUST01145,89786045535302432429,9864482961,5G,Prepaid,2024-02-21,Inactive
CUST01146,89597455383390887731,9287001906,5G,Prepaid,2025-05-25,Active
CUST01147,89490424974307708715,9521225624,5G,Postpaid,2023-05-31,Active
CUST01148,89838590086115164520,9629206654,4G,Postpaid,2024-02-13,Suspended
CUST01149,89087985021109099392,9670370701,4G,Postpaid,2022-11-06,Inactive
CUST01150,89340006094363252809,9575388257,5G,Prepaid,2026-06-18,Active
CUST01151,89734277627076774268,9117185691,5G,Postpaid,2022-08-19,Active
CUST01152,89487034884224140313,9188758158,5G,Postpaid,2022-07-30,Active
CUST01153,89888999047337767476,9393784087,5G,Prepaid,2024-01-06,Inactive
CUST01154,89351071840952569024,9156210004,5G,Postpaid,2023-12-14,Suspended
CUST01155,89146521218168573242,9406568590,5G,Postpaid,2021-07-18,Suspended
CUST01156,89163365526833747219,9086146391,4G,Prepaid,2021-12-12,Inactive
CUST01157,89537093087652645600,9423783762,4G,Postpaid,2024-08-09,Suspended
CUST01158,89264651498985023489,9470126056,5G,Prepaid,2025-04-20,Inactive
CUST01159,89044288602076021931,9692362013,4G,Postpaid,2026-01-05,Inactive
CUST01160,89731607408093695870,9487630298,5G,Postpaid,2024-09-14,Inactive
CUST01161,89566286800408645388,9118031968,4G,Prepaid,2026-04-04,Active
CUST01162,89628875362299776784,9913582637,4G,Prepaid,2025-12-29,Suspended
CUST01163,89602299613971211642,9882459198,4G,Prepaid,2024-11-25,Active
CUST01164,89447384833269331514,9339172328,4G,Postpaid,2024-01-01,Inactive
CUST01165,89984816144440597477,9275413870,4G,Prepaid,2024-04-25,Active
CUST01166,89011270294427610669,9405475532,5G,Postpaid,2021-11-27,Suspended
CUST01167,89815654037438259951,9690702499,5G,Prepaid,2025-04-20,Active
CUST01168,89743261859363445661,9107178789,4G,Prepaid,2022-09-10,Inactive
CUST01169,89090748697026721560,9360045457,4G,Postpaid,2024-01-24,Suspended
CUST01170,89108457890407406756,9537373269,5G,Prepaid,2025-08-20,Inactive
CUST01171,89409591489383832497,9244497122,4G,Postpaid,2022-06-07,Inactive
CUST01172,89822766567779202853,9436920091,4G,Postpaid,2024-10-04,Suspended
CUST01173,89139440107040517709,9853402970,4G,Prepaid,2024-01-07,Suspended
CUST01174,89827850879782297120,9970640137,4G,Prepaid,2025-08-29,Active
CUST01175,89334807775874112304,9826376924,5G,Postpaid,2021-09-03,Suspended
CUST01176,89667693295406828304,9599318044,4G,Postpaid,2025-04-03,Active
CUST01177,89724583802784921430,9505159490,5G,Postpaid,2026-01-05,Suspended
CUST01178,89493952155180295662,9562706105,4G,Postpaid,2021-06-29,Inactive
CUST01179,89006417890668024242,9171953728,4G,Prepaid,2022-03-22,Suspended
CUST01180,89616797001690685486,9408988479,5G,Prepaid,2023-09-17,Active
CUST01181,89679270439716234731,9311545164,4G,Prepaid,2021-07-08,Active
CUST01182,89835242098622967167,9982883670,5G,Prepaid,2026-02-15,Active
CUST01183,89687856095197382259,9188682875,5G,Prepaid,2025-09-19,Suspended
CUST01184,89632869999394401279,9887230755,4G,Prepaid,2023-01-09,Inactive
CUST01185,89450236147735457153,9165841300,5G,Postpaid,2026-05-19,Suspended
CUST01186,89212906307228056922,9064620667,4G,Prepaid,2022-11-27,Suspended
CUST01187,89035455123006511811,9194102829,4G,Prepaid,2026-01-06,Active
CUST01188,89898282237533431321,9802649280,5G,Prepaid,2023-01-03,Suspended
CUST01189,89362459801027141647,9122658177,5G,Prepaid,2025-06-03,Inactive
CUST01190,89182785732948859845,9783636812,4G,Prepaid,2025-11-08,Active
CUST01191,89058080640020960310,9325260011,4G,Prepaid,2023-06-01,Active
CUST01192,89634580442582325556,9073888012,4G,Postpaid,2022-01-26,Inactive
CUST01193,89075844782137039202,9436521010,5G,Prepaid,2025-01-31,Active
CUST01194,89191600470496368415,9205009911,4G,Prepaid,2025-01-23,Suspended
CUST01195,89504688376534473639,9808511150,4G,Prepaid,2025-01-31,Inactive
CUST01196,89374973897816572731,9250112875,4G,Postpaid,2023-07-12,Suspended
CUST01197,89364877946735612858,9703909738,4G,Prepaid,2022-06-29,Active
CUST01198,89734181625043090997,9914937191,5G,Prepaid,2025-09-29,Active
CUST01199,89661265165532021693,9141468817,5G,Postpaid,2024-09-24,Inactive
CUST01200,89648677238662545229,9095834835,5G,Prepaid,2021-10-11,Active
CUST01201,89285588386192762337,9536247990,5G,Prepaid,2023-11-21,Suspended
CUST01202,89989823526804019387,9347509178,5G,Postpaid,2024-09-01,Inactive
CUST01203,89285983402336077263,9636405858,5G,Prepaid,2021-11-06,Inactive
CUST01204,89582375473074242295,9557717077,5G,Postpaid,2022-07-17,Suspended
CUST01205,89591224139942515114,9627106104,4G,Postpaid,2025-09-03,Active
CUST01206,89000517935201237785,9073538682,5G,Postpaid,2022-09-04,Active
CUST01207,89862203504004922267,9780078616,4G,Postpaid,2021-09-14,Inactive
CUST01208,89209125965188237937,9534755074,4G,Postpaid,2022-09-18,Inactive
CUST01209,89107838062394661952,9439446926,5G,Prepaid,2021-12-07,Active
CUST01210,89253183789046270613,9395198138,4G,Prepaid,2022-03-04,Suspended
CUST01211,89040071848615997370,9941552992,5G,Postpaid,2021-07-01,Active
CUST01212,89292871052606104726,9713589961,5G,Prepaid,2023-03-01,Inactive
CUST01213,89133277056627714875,9131137871,5G,Prepaid,2023-06-19,Suspended
CUST01214,89998146633663095307,9892930907,5G,Prepaid,2023-08-18,Suspended
CUST01215,89215416491859880699,9840090625,5G,Postpaid,2023-02-19,Active
CUST01216,89604908315330793769,9660506890,5G,Postpaid,2023-05-25,Suspended
CUST01217,89550161966999870629,9528897378,4G,Postpaid,2024-10-15,Suspended
CUST01218,89387473640475806431,9041902416,4G,Prepaid,2024-09-10,Active
CUST01219,89237433701573262640,9237973090,5G,Prepaid,2025-07-14,Inactive
CUST01220,89945216450192270043,9019251864,5G,Postpaid,2021-10-13,Suspended
CUST01221,89047437626895715929,9855023137,5G,Prepaid,2021-08-25,Inactive
CUST01222,89903000849445224143,9156503715,5G,Postpaid,2024-11-12,Suspended
CUST01223,89055617884592123394,9488382682,4G,Postpaid,2025-08-04,Inactive
CUST01224,89431101968380914237,9021526207,5G,Prepaid,2023-09-25,Active
CUST01225,89233087247214506174,9575718697,5G,Postpaid,2024-01-23,Inactive
CUST01226,89338808828310366136,9069736587,4G,Postpaid,2022-07-01,Suspended
CUST01227,89379958378093193422,9315110817,4G,Postpaid,2023-12-03,Active
CUST01228,89946017627765702430,9571909366,4G,Prepaid,2025-04-26,Suspended
CUST01229,89232145338550949935,9588188376,5G,Prepaid,2025-08-15,Suspended
CUST01230,89776347169603042607,9712550758,4G,Postpaid,2023-02-07,Suspended
CUST01231,89384163954250927431,9178264083,4G,Postpaid,2026-04-22,Suspended
CUST01232,89397081850680208151,9340288559,5G,Postpaid,2025-12-31,Active
CUST01233,89255481809376976786,9771756635,5G,Prepaid,2023-12-22,Suspended
CUST01234,89519161629405339867,9818683200,5G,Postpaid,2021-08-12,Suspended
CUST01235,89875601364016162502,9654370112,4G,Postpaid,2025-07-25,Inactive
CUST01236,89861093004717558061,9972249761,4G,Postpaid,2025-02-13,Active
CUST01237,89385846843811005351,9776013109,4G,Prepaid,2026-04-27,Inactive
CUST01238,89566759877958853096,9531157182,4G,Prepaid,2024-06-04,Suspended
CUST01239,89722708420526048380,9271068466,5G,Prepaid,2024-08-14,Suspended
CUST01240,89149363125886833166,9584042910,4G,Postpaid,2023-11-28,Suspended
CUST01241,89909725924442709689,9973645671,5G,Prepaid,2024-11-10,Active
CUST01242,89273127915662934931,9249876415,4G,Postpaid,2023-03-08,Active
CUST01243,89383636504526182286,9213191396,4G,Postpaid,2024-08-06,Suspended
CUST01244,89435487626394691790,9829767220,5G,Prepaid,2025-07-12,Inactive
CUST01245,89727072116228788333,9135033668,5G,Postpaid,2022-07-01,Suspended
CUST01246,89019378670322656112,9278367744,5G,Postpaid,2021-12-04,Active
CUST01247,89615947185877534697,9457195549,5G,Postpaid,2026-05-30,Active
CUST01248,89143748153375504237,9276041281,5G,Postpaid,2024-06-08,Suspended
CUST01249,89894900930121750252,9716994442,4G,Prepaid,2022-11-06,Active
CUST01250,89242014975573650388,9247004295,5G,Prepaid,2022-08-12,Suspended
CUST01251,89870384741347350986,9120073168,4G,Prepaid,2025-12-22,Active
CUST01252,89747370240533154695,9824239977,4G,Postpaid,2022-10-09,Inactive
CUST01253,89123763529365569589,9329998391,5G,Prepaid,2024-09-22,Inactive
CUST01254,89620973275825143416,9905884194,4G,Prepaid,2023-12-25,Inactive
CUST01255,89018836050535736968,9411880346,5G,Prepaid,2021-07-31,Inactive
CUST01256,89475848761129794325,9061693847,5G,Postpaid,2023-03-22,Inactive
CUST01257,89049260344838717602,9637072185,5G,Prepaid,2021-08-04,Suspended
CUST01258,89516413171118551463,9616340546,4G,Prepaid,2023-07-19,Inactive
CUST01259,89636213055782629759,9017524001,5G,Postpaid,2024-02-27,Active
CUST01260,89931562149757499256,9049357814,4G,Prepaid,2023-06-18,Inactive
CUST01261,89514208596739852664,9701533879,4G,Prepaid,2026-04-24,Suspended
CUST01262,89469803658448435885,9291238118,4G,Postpaid,2022-07-26,Active
CUST01263,89236098581333493229,9007432628,4G,Postpaid,2021-12-08,Active
CUST01264,89809196495463822136,9376035672,4G,Prepaid,2024-09-17,Suspended
CUST01265,89980041499907786039,9472226472,4G,Prepaid,2022-08-05,Inactive
CUST01266,89613679150832143107,9432603222,5G,Prepaid,2024-08-07,Suspended
CUST01267,89957748755858259823,9175834417,5G,Postpaid,2025-08-23,Active
CUST01268,89149020382889612421,9818192424,5G,Postpaid,2021-07-05,Inactive
CUST01269,89116280095674042443,9635975228,4G,Prepaid,2026-05-01,Inactive
CUST01270,89795513121000820744,9939749800,4G,Postpaid,2023-08-20,Inactive
CUST01271,89621765174789475197,9778514554,5G,Prepaid,2026-01-16,Inactive
CUST01272,89225289135133005516,9429737268,5G,Prepaid,2024-07-01,Active
CUST01273,89733346880369929290,9348337557,5G,Postpaid,2023-06-19,Inactive
CUST01274,89710769154931748968,9513931165,5G,Prepaid,2024-03-27,Suspended
CUST01275,89526400552950310965,9645696757,4G,Postpaid,2025-09-08,Active
CUST01276,89572836949765240347,9171591833,4G,Postpaid,2023-02-05,Inactive
CUST01277,89836837205251182809,9625501358,4G,Prepaid,2024-05-15,Inactive
CUST01278,89724187794641197713,9341137320,5G,Postpaid,2022-10-24,Suspended
CUST01279,89351834720900282240,9173822606,5G,Prepaid,2026-03-08,Inactive
CUST01280,89497642037225407955,9307099648,5G,Prepaid,2026-04-25,Inactive
CUST01281,89568787799139411582,9987568192,5G,Prepaid,2023-01-05,Suspended
CUST01282,89122975059913153979,9029849383,4G,Postpaid,2022-07-02,Inactive
CUST01283,89833377472561481637,9327532969,4G,Prepaid,2023-01-17,Active
CUST01284,89454480730104876570,9201306533,5G,Prepaid,2023-03-17,Inactive
CUST01285,89632525118716501837,9691186641,5G,Postpaid,2022-03-22,Active
CUST01286,89074331303691891595,9644659239,4G,Prepaid,2022-05-26,Suspended
CUST01287,89789587959704526075,9782690080,4G,Postpaid,2021-11-08,Suspended
CUST01288,89015283311609091628,9032260088,5G,Prepaid,2024-05-11,Suspended
CUST01289,89000746546832750096,9134973105,5G,Postpaid,2023-09-14,Inactive
CUST01290,89096916856424367569,9290442823,5G,Prepaid,2021-12-21,Suspended
CUST01291,89601621736237359190,9010972893,4G,Postpaid,2026-03-21,Inactive
CUST01292,89083866284670802999,9101510609,5G,Postpaid,2025-01-20,Suspended
CUST01293,89622625772651165975,9704209776,4G,Prepaid,2025-02-11,Active
CUST01294,89445819153187596029,9009453194,5G,Postpaid,2022-09-22,Inactive
CUST01295,89566023350755761506,9653271472,4G,Postpaid,2023-11-14,Inactive
CUST01296,89658828900458882991,9623327509,5G,Postpaid,2023-12-19,Active
CUST01297,89624019577024404729,9831749360,5G,Postpaid,2026-02-13,Active
CUST01298,89374106276904600935,9687630737,5G,Postpaid,2026-01-11,Suspended
CUST01299,89775139910503085009,9575848363,5G,Prepaid,2023-11-03,Inactive
CUST01300,89802017884750793316,9138988102,5G,Postpaid,2025-02-24,Inactive
CUST01301,89157093066684577092,9822335862,4G,Postpaid,2022-12-13,Active
CUST01302,89956927344729326608,9234226410,5G,Postpaid,2023-09-25,Inactive
CUST01303,89543205467038706882,9423056657,5G,Postpaid,2025-04-24,Inactive
CUST01304,89440315639660936317,9612517434,5G,Prepaid,2024-09-30,Inactive
CUST01305,89071293667327145901,9843988939,4G,Postpaid,2025-09-11,Suspended
CUST01306,89247693097900739289,9169646680,5G,Prepaid,2021-12-22,Active
CUST01307,89700874172619406990,9874851176,5G,Prepaid,2022-07-28,Inactive
CUST01308,89979454374667863120,9476859766,5G,Postpaid,2024-08-21,Inactive
CUST01309,89875473390378441161,9265902827,4G,Prepaid,2022-01-28,Active
CUST01310,89675121894384970246,9948254576,4G,Prepaid,2025-05-03,Active
CUST01311,89534529497593003638,9782001376,4G,Prepaid,2024-02-15,Suspended
CUST01312,89277610026049769446,9813724204,5G,Postpaid,2023-10-02,Suspended
CUST01313,89537108742443558571,9521705726,5G,Postpaid,2023-04-10,Inactive
CUST01314,89288210853931661111,9830020304,4G,Prepaid,2022-03-02,Suspended
CUST01315,89225865068013915111,9779001215,4G,Prepaid,2023-12-09,Inactive
CUST01316,89584626397024587588,9884099555,5G,Postpaid,2023-11-27,Inactive
CUST01317,89927185440019271164,9718106319,5G,Prepaid,2022-02-17,Inactive
CUST01318,89177173852926056109,9806676462,5G,Postpaid,2024-07-09,Suspended
CUST01319,89291923645061258810,9165126547,5G,Postpaid,2023-01-04,Suspended
CUST01320,89991700628219772945,9421415238,4G,Prepaid,2022-06-13,Inactive
CUST01321,89989883529273133598,9700098545,5G,Prepaid,2024-04-28,Inactive
CUST01322,89285810191477962893,9935763381,4G,Postpaid,2025-02-15,Active
CUST01323,89083286421483639517,9433606203,5G,Postpaid,2022-04-18,Active
CUST01324,89022243947172862951,9207073736,5G,Prepaid,2023-10-02,Suspended
CUST01325,89410836289881167007,9169760790,5G,Postpaid,2022-06-06,Active
CUST01326,89536944507014561092,9600559319,5G,Postpaid,2024-01-30,Suspended
CUST01327,89146198389006085534,9499161590,4G,Prepaid,2025-11-23,Inactive
CUST01328,89977507935684813459,9826225557,5G,Prepaid,2025-02-17,Inactive
CUST01329,89523439925449317508,9450890660,4G,Prepaid,2025-07-05,Active
CUST01330,89623097606924279192,9409161693,5G,Prepaid,2024-01-27,Inactive
CUST01331,89582815557206280738,9363452804,5G,Prepaid,2024-02-07,Active
CUST01332,89524728512994011467,9644458164,4G,Postpaid,2025-03-12,Inactive
CUST01333,89342560152969978193,9528681591,4G,Prepaid,2025-04-10,Suspended
CUST01334,89731001879401846883,9407949179,5G,Prepaid,2026-03-22,Inactive
CUST01335,89488876320526859267,9812570602,4G,Prepaid,2026-05-25,Active
CUST01336,89995649756711751528,9897147067,4G,Prepaid,2021-12-25,Active
CUST01337,89415817560918947663,9000219797,4G,Prepaid,2021-12-03,Suspended
CUST01338,89506243822968253266,9704860165,5G,Postpaid,2021-11-19,Suspended
CUST01339,89048444835345407132,9466256951,4G,Postpaid,2023-12-22,Active
CUST01340,89176232090878075881,9628026142,5G,Postpaid,2025-01-17,Suspended
CUST01341,89997605200461776685,9469785136,5G,Prepaid,2024-07-13,Suspended
CUST01342,89551893131841783370,9044635800,5G,Postpaid,2026-06-27,Suspended
CUST01343,89115402318381485470,9917141121,4G,Prepaid,2024-01-10,Suspended
CUST01344,89487877581281137437,9888419362,5G,Prepaid,2021-10-01,Inactive
CUST01345,89411059267729126362,9349460781,4G,Postpaid,2025-06-27,Active
CUST01346,89767412397832987600,9193852229,4G,Postpaid,2023-08-01,Inactive
CUST01347,89594672677085707478,9423115479,4G,Postpaid,2023-11-17,Inactive
CUST01348,89295452418906584181,9998831206,5G,Postpaid,2024-11-08,Active
CUST01349,89423944532428719605,9954328451,4G,Prepaid,2022-03-21,Inactive
CUST01350,89191106170365340274,9788431074,4G,Prepaid,2022-09-15,Inactive
CUST01351,89955252218282003682,9764273009,5G,Postpaid,2021-09-23,Active
CUST01352,89343650376917687238,9887069832,5G,Postpaid,2025-03-04,Active
CUST01353,89325014108981621971,9116280168,4G,Prepaid,2024-11-14,Suspended
CUST01354,89298274333307005204,9281975077,5G,Postpaid,2023-05-19,Inactive
CUST01355,89216931028573864314,9890665056,4G,Prepaid,2023-01-10,Inactive
CUST01356,89317823132886392781,9400267161,5G,Prepaid,2024-12-07,Inactive
CUST01357,89679257874915993905,9753995431,4G,Prepaid,2023-08-23,Inactive
CUST01358,89010649354693636197,9869814218,4G,Prepaid,2025-12-14,Suspended
CUST01359,89731608403459988656,9300449229,5G,Postpaid,2025-11-30,Inactive
CUST01360,89995834059779020923,9976166118,4G,Postpaid,2025-12-08,Suspended
CUST01361,89684272069570111165,9010920737,5G,Prepaid,2025-04-30,Suspended
CUST01362,89745638163763256619,9571955729,5G,Postpaid,2026-02-02,Suspended
CUST01363,89812076658945621748,9138651767,4G,Postpaid,2024-08-13,Suspended
